process_id,material_type,recycling_process,energy_consumption_kwh_per_kg,co2_emissions_kg_per_kg,water_consumption_l_per_kg,waste_generation_kg_per_kg,recycling_efficiency,circularity_score,sustainability_rating,renewable_energy_usage,toxicity_level,biodegradability,resource_depletion_factor,ecosystem_impact,environmental_score
ENV_0393,zinc_scrap,chemical_treatment,13.124707746381512,2.563421996588974,61.788331640192446,0.10516570398311773,0.5675045918883259,0.8282043546175973,C,0.17760951052167895,medium,0.09470272436618306,0.3310714526752202,moderate,0.5945114906966839
ENV_0394,zinc_scrap,biometallurgy,12.13633919491449,5.141746029038911,16.44744120713286,0.008624847662228048,0.7458500487806117,0.45645760962242554,C,0.7691422936108583,low,0.4885493268140012,0.29300435064124025,moderate,0.6146226144096729
ENV_0395,nickel_scrap,hydrometallurgy,15.394565729936078,1.9095704430803957,19.86237516583801,0.1956461944416909,0.6554627466164576,0.505236054255229,B,0.5854913557018107,low,0.3064072031985758,0.37908888126992946,minimal,0.6574971926839335
ENV_0396,aluminum_scrap,biometallurgy,5.808299410426817,9.39967771380568,52.805084125862834,0.030917303534021782,0.8131472543732412,0.23466101125058894,D,0.7505765379893239,medium,0.24460068843678062,0.38701492861621856,moderate,0.4590013547457845
ENV_0397,zinc_scrap,chemical_treatment,12.035592950621188,0.3600098923844222,25.231373905023425,0.1418938231314815,0.5728415911781713,0.49755346534011047,B,0.5455472807645578,low,0.5456011142174887,0.28054405579410774,minimal,0.6696723298028524
ENV_0398,dust_particles,mechanical_recycling,3.245453713613408,4.72548665855004,34.90754297051613,0.03241061517979737,0.6390017849955791,0.9255762375570216,A+,0.6508381723828746,medium,0.3669691196193678,0.5276342547159024,minimal,0.6652188177301517
ENV_0399,dust_particles,electrometallurgy,1.905137476590512,0.08833064444788902,84.5323801983744,0.2370662552245017,0.7824244722640358,0.7060408538822215,A,0.18471327697871853,medium,0.6261227972162399,0.8327524397313298,significant,0.7102282485179621
ENV_0400,dust_particles,electrometallurgy,14.97976438475002,9.48149596391381,93.72309934500653,0.19392447083032757,0.8691522449103285,0.7067893542765071,A,0.14211392148157564,low,0.7675539221875712,0.1593672999860677,minimal,0.4460814497073008
ENV_0401,zinc_scrap,electrometallurgy,17.707872337978785,0.4523786042279887,43.90388259432822,0.3775142165803011,0.812593522653774,0.2263463645970735,B,0.5438872429786673,low,0.5094527130942198,0.377501884908582,moderate,0.6842534201844407
ENV_0402,iron_ore_tailings,biometallurgy,0.8573530850740515,9.541149457397076,65.11545846901006,0.4436545609335312,0.9057696790022033,0.9469868999283781,B,0.3235691713223423,low,0.545905842928602,0.5413715711534164,minimal,0.5396076342288928
ENV_0403,aluminum_scrap,thermal_treatment,14.843884807510564,1.0769208273720512,24.05616275250048,0.45252223797329316,0.7644448520241234,0.3079982905496195,B,0.4137060896751499,low,0.531553614774719,0.7609049693603307,minimal,0.6413667068310294
ENV_0404,dust_particles,hydrometallurgy,9.291377927534304,1.944859189729927,40.46520283302177,0.18786435301649448,0.7066760793660979,0.24538676095823098,B,0.9917881112328802,low,0.2786432502468217,0.15725996068792558,minimal,0.7010920225561538
ENV_0405,zinc_scrap,electrometallurgy,17.160304836223933,8.010858079494632,39.018032591152185,0.09310716620890103,0.9698787842219461,0.6192553333554301,B,0.5102067479438379,medium,0.041184410133319554,0.43729088410320643,moderate,0.5765303091415985
ENV_0406,steel_scrap,pyrometallurgy,19.367516105999965,1.2357632326175814,41.40114387671484,0.04865290650002748,0.5675066713615663,0.6557517396820174,A,0.6743800883346907,low,0.18303897216699294,0.36068964338405235,moderate,0.699205470033284
ENV_0407,aluminum_scrap,magnetic_separation,19.608303861554646,4.794019132567517,67.76566078792548,0.3369687862302951,0.6164793277724582,0.6230321392500286,D,0.33806020260450653,low,0.3468203170940465,0.8942871452654013,moderate,0.5333416927256189
ENV_0408,nickel_scrap,thermal_treatment,4.3745798437838275,1.842509996665427,42.56296750386098,0.37981244661903696,0.6119475445875283,0.9034141065466802,C,0.5803031513198972,low,0.6064700859203382,0.7685942856779974,minimal,0.7250524150496112
ENV_0409,dust_particles,biometallurgy,14.688052480033793,8.746914895747448,23.92996449315256,0.015505637593025768,0.78738942631203,0.4738250661136234,B,0.22378012799456937,high,0.370131089912947,0.5132460064131682,moderate,0.4133304198428241
ENV_0410,slag,mechanical_recycling,5.793830376255061,1.8302510604576512,5.90385527790634,0.369377416258061,0.5639471902597224,0.5434468433711452,A+,0.8898957777584211,medium,0.006746855562553922,0.7842995230588031,moderate,0.7009451494901004
ENV_0411,zinc_scrap,mechanical_recycling,6.857786935513419,1.7590643864846556,60.67334334479194,0.2669910535899102,0.8892796520259371,0.9013446866740911,B,0.4840221757380072,low,0.4744443234343974,0.8969510203014566,minimal,0.7910853364956612
ENV_0412,dust_particles,chemical_treatment,4.347654305116398,1.0119135939102493,78.86396833542729,0.2872358581846566,0.5319038971566706,0.6443103935018593,A,0.21712331756113934,low,0.5187403816025323,0.2813002428785844,moderate,0.6015005035422935
ENV_0413,aluminum_scrap,biometallurgy,15.793443272625508,4.700368060971222,55.083605235796725,0.41867770778073815,0.7293999214086944,0.45869797521353206,B,0.9868177957961802,low,0.5882392969703295,0.7084387268732174,minimal,0.6669120887954141
ENV_0414,lead_scrap,hydrometallurgy,9.65249029583417,7.248935343788327,85.64990830621235,0.07868645891452407,0.8584200787154147,0.6451586751222775,A,0.163692180068025,high,0.13246285674154415,0.567339954913097,minimal,0.5018281343390352
ENV_0415,dust_particles,mechanical_recycling,0.6703955166592749,8.454748067362685,89.93119640941181,0.22420193610591893,0.9023672988172242,0.9481904144764259,C,0.07191229681487754,low,0.38316646639384955,0.7107633487958194,moderate,0.5210882898825474
ENV_0416,zinc_scrap,thermal_treatment,7.3647581944385125,8.694080560357786,39.12438585796321,0.09050254867399207,0.6505528792630141,0.6836565702009698,A+,0.5000307535122402,low,0.643599033648784,0.7566781317361329,significant,0.4710809117108126
ENV_0417,slag,hydrometallurgy,5.010604190687967,9.552457017467407,64.828948056033,0.4640657782591943,0.6529331693363642,0.31276325170756486,A,0.6260487026983365,medium,0.728739704209186,0.7533604106137926,significant,0.39706863115806734
ENV_0418,nickel_scrap,biometallurgy,5.020064448287485,7.774910433328375,87.74934892478441,0.3270426464269285,0.8639886206014342,0.749254325058143,A+,0.3178826433126688,medium,0.46711474352460264,0.630909128462745,minimal,0.5393766668547413
ENV_0419,iron_ore_tailings,pyrometallurgy,7.336021416008592,0.16717839247342625,88.68565647811337,0.49938216875626906,0.5243979781803147,0.9192482972907472,B,0.5152350054695749,medium,0.4588851997675864,0.5105586193069301,moderate,0.7392007022319561
ENV_0420,lead_scrap,mechanical_recycling,16.02933492257451,1.957268349185007,13.064092630226648,0.4511337224084824,0.5408564751169005,0.3502245028311772,B,0.859883398477094,low,0.7951156553072681,0.10610590049141413,minimal,0.6455604723211743
ENV_0421,lead_scrap,electrometallurgy,5.519645909934502,8.629647780423639,25.59199472851039,0.09119356562274476,0.7451227084605555,0.6849132229190819,B,0.7336480423285233,low,0.06204710363623933,0.3091986707504488,minimal,0.5483596321749785
ENV_0422,slag,thermal_treatment,17.16532081716177,1.6372431936476568,70.79789793259864,0.4022235418475598,0.8815203675444923,0.7026482798215993,A,0.3686179168870898,high,0.41847474601975,0.6171553094554361,minimal,0.7295920537956557
ENV_0423,nickel_scrap,mechanical_recycling,17.84634832555957,7.114711922112889,8.00794631754064,0.42479284816038204,0.7283485949330413,0.43766624709361934,B,0.369323648803236,medium,0.7910466709698071,0.4078207415745482,moderate,0.46646119999589675
ENV_0424,dust_particles,thermal_treatment,17.894166466228075,8.688175626005936,43.41881603672236,0.4157213823031955,0.6338156646235119,0.7951598634543191,B,0.35685698306703173,medium,0.39998086815839096,0.848054703087761,minimal,0.45990279991114563
ENV_0425,lead_scrap,electrometallurgy,5.397279459667363,9.185479600038633,41.990634267751055,0.15070861296916294,0.545393133709614,0.7438419113959152,B,0.21974557558444363,low,0.7427758153049216,0.3155838420345224,moderate,0.38077104950779694
ENV_0426,copper_scrap,chemical_treatment,13.92782877581656,8.104521376297532,68.40434802571855,0.2758406153283942,0.6765476541183312,0.7911101269952329,A,0.2658599964303888,high,0.5925511561119099,0.8497048707680618,moderate,0.4712226796316977
ENV_0427,lead_scrap,mechanical_recycling,10.890851918171863,5.111259470336127,41.41769489888006,0.10122578912426533,0.6644218537959443,0.6231495701252373,A,0.34317472780103897,low,0.4514804781306044,0.8370204168145629,moderate,0.5392536316139548
ENV_0428,steel_scrap,mechanical_recycling,17.270204937367087,3.9736432884338035,3.015455499520972,0.1378387243989945,0.8349422248238506,0.6912630033094238,B,0.5020961714169035,low,0.5959724606644698,0.5466942945731068,moderate,0.6699452037394066
ENV_0429,aluminum_scrap,chemical_treatment,18.052059524812552,9.793456727942472,64.44632365286296,0.10396631515450545,0.6442750269827306,0.5304860172702703,A,0.0782321120057361,low,0.522203278448377,0.3558260102183966,minimal,0.3212224321117464
ENV_0430,nickel_scrap,pyrometallurgy,10.913631775208893,7.5857041888644225,74.30918520065788,0.377928512999641,0.8501651717017831,0.5672521763753048,C,0.38232925603441537,medium,0.12264257306993108,0.4763209955418717,moderate,0.5173947123265463
ENV_0431,copper_scrap,mechanical_recycling,10.939733164780014,3.5869169582661855,21.96042709146854,0.32779035520327077,0.623796635570513,0.5712262017567686,B,0.41163644622142803,low,0.3912803387554279,0.5742131473496602,minimal,0.5761040115188076
ENV_0432,slag,biometallurgy,11.721736543210787,8.144982517911282,49.81456719386907,0.1564322220045708,0.7504058166940566,0.6477365668506421,A,0.7629450499965241,high,0.02675196185443376,0.2487968364622363,minimal,0.5629085928403118
ENV_0433,dust_particles,magnetic_separation,1.8464451112196312,7.618964410010321,24.927057837223245,0.11153799923300153,0.7216195092608754,0.5584523277174649,A,0.5107201224923787,low,0.38947829147320956,0.45281090656552614,minimal,0.5017514105199217
ENV_0434,steel_scrap,hydrometallurgy,10.016053356863756,4.858985276050939,13.316372155554257,0.4987839950005776,0.8670050063892936,0.4784617701921129,A,0.45293959126584815,low,0.768911489878843,0.6090283644228507,significant,0.6006122159268521
ENV_0435,steel_scrap,hydrometallurgy,13.679474890192731,6.595347325269852,82.80697930629283,0.3048509032669105,0.7452263488732712,0.772384105625798,B,0.8612783274544563,low,0.423966404092593,0.6703345777906407,significant,0.6524399715199367
ENV_0436,iron_ore_tailings,direct_reuse,1.3905494257160507,0.9557436337975024,44.77846603240171,0.2680978599606913,0.7022048226790099,0.5418430645194087,B,0.8699773760379395,medium,0.2697442895215116,0.6229131854975504,moderate,0.7643532259012475
ENV_0437,slag,electrometallurgy,7.956387036763314,5.906889637236964,60.852705914449395,0.2020810242342871,0.5663994214378262,0.5049688795579594,B,0.01667073117014417,medium,0.4458382140324676,0.17270533787652786,moderate,0.3970410594598597
ENV_0438,copper_scrap,mechanical_recycling,1.2156170088043876,9.668099004807003,42.85303234537669,0.20420926209217508,0.8414505357858165,0.5022538483399115,A,0.7725267960354689,low,0.5797341658336944,0.7939662723055396,minimal,0.5173483194666111
ENV_0439,slag,mechanical_recycling,14.837727159007981,1.812573386223067,20.38521493394379,0.3628423890108543,0.6808743337111605,0.9457158650879444,A+,0.4133645265596003,low,0.6816833727694472,0.8936622718596317,moderate,0.7217011768561651
ENV_0440,iron_ore_tailings,thermal_treatment,1.8601405496710401,4.169282425675547,68.68796677348962,0.13301499219582583,0.8794555960453428,0.3536306922530951,B,0.23092374926407833,low,0.5010970146992441,0.8509506070771202,minimal,0.555669094346771
ENV_0441,lead_scrap,hydrometallurgy,12.76929088528671,6.964641029082723,89.1073378702144,0.11982577967618468,0.6561651091450111,0.3886499625728933,A,0.12510177408027545,low,0.42375160710697424,0.635559617260014,moderate,0.3906606492016554
ENV_0442,copper_scrap,thermal_treatment,13.70940694107026,8.553442922170797,80.20894937118454,0.12264916267810744,0.7577022012112147,0.941175690175527,A,0.15549108632457287,low,0.19001862219527893,0.6249914236365214,moderate,0.4900407279982605
ENV_0443,iron_ore_tailings,pyrometallurgy,3.7560969658386574,8.463630700387812,70.19040213115417,0.4606857083420628,0.6558969728769714,0.6286983084117785,B,0.6525997121879623,low,0.1416366615263069,0.6506986998715231,moderate,0.49911977497140525
ENV_0444,steel_scrap,hydrometallurgy,7.3145164482032445,9.86381965241236,89.54443857196773,0.29793082662168474,0.5364440757616792,0.34805773792689176,A+,0.589910271379545,low,0.01257288466564157,0.4125401164184712,moderate,0.3526122350174203
ENV_0445,slag,magnetic_separation,6.680726701695484,7.376134700236457,17.046879064206294,0.2997308243853855,0.6125454634986357,0.27814868792815095,A,0.8270672866411157,medium,0.17539273435189617,0.2683191980797905,minimal,0.4835227929563503
ENV_0446,zinc_scrap,magnetic_separation,8.006684319537287,0.986677301143445,49.09112353272572,0.4127184897256618,0.6710494164118603,0.5662481077551126,A,0.9324389500976982,low,0.525876532511638,0.38950338481981506,minimal,0.7714519174598169
ENV_0447,copper_scrap,pyrometallurgy,1.372004341639845,9.018737425846279,3.521966496973864,0.46885034395906316,0.7527048734982354,0.40297651735813955,A,0.7564607532022566,low,0.1626387067913221,0.43592963291342707,minimal,0.48713679338616145
ENV_0448,slag,direct_reuse,4.561376445008689,7.92382630211958,62.39227004509212,0.18567675988491214,0.5716119674188086,0.6103205774509538,C,0.5397708879362404,medium,0.7181870748025903,0.47758797689521765,moderate,0.463787094239494
ENV_0449,aluminum_scrap,chemical_treatment,17.913054181110564,0.09531168563461481,32.33072785673485,0.058269834362996424,0.5323709491185282,0.8964035115365745,A,0.6303611607918306,medium,0.42097299155483275,0.5980941384933961,moderate,0.762204868632201
ENV_0450,lead_scrap,biometallurgy,14.599101476129794,5.085626066365674,42.933056873292415,0.24263356156678537,0.9374888687172128,0.6953490209522936,A,0.4062513851484665,low,0.05416826341143937,0.8259166869153423,minimal,0.6489979598443457
ENV_0451,steel_scrap,chemical_treatment,5.741431026564881,5.199541528757006,24.844178840055296,0.4635711322722948,0.587956664444508,0.829864765350777,B,0.10609128692864078,high,0.005664799397708364,0.49385919431910064,moderate,0.5075919639265258
ENV_0452,dust_particles,biometallurgy,9.228729552637555,1.794370568327324,60.294463289134576,0.3625739450503937,0.5274282199977628,0.3087773817778135,B,0.9734069129728325,low,0.3428633935532263,0.5890428852945181,minimal,0.6608342078996383
ENV_0453,dust_particles,magnetic_separation,9.692233722141689,4.370063490368145,70.32619881728799,0.1537855431514561,0.7239772084430932,0.43044567708136416,B,0.37904640114292354,low,0.29673806073870257,0.7438875127470754,moderate,0.5479896734667411
ENV_0454,lead_scrap,thermal_treatment,1.5977252641366806,9.787756372879729,35.516943457868614,0.25380500084260627,0.8621253958208634,0.28898612722160244,A,0.14874360400387743,low,0.12245234320749648,0.11513367005200195,moderate,0.35255087380496314
ENV_0455,zinc_scrap,electrometallurgy,13.640095151204633,0.9167822834132096,10.139624069794474,0.19874698354732798,0.716161939986702,0.7278579397949421,B,0.3373025711814265,low,0.07716290823460215,0.41054445734739553,minimal,0.700377215688888
ENV_0456,steel_scrap,hydrometallurgy,17.340783447507388,7.831378365684716,75.9764318006569,0.4876094693158572,0.8033024574191268,0.7499038628620028,C,0.7846545815021111,low,0.5517807048884867,0.440109606471224,minimal,0.6129610751280193
ENV_0457,aluminum_scrap,chemical_treatment,11.256396101031047,2.0047294793102703,47.47760901449622,0.08982553848837897,0.9178685341932247,0.6717661972316546,C,0.06836294141011512,medium,0.4398905916393847,0.4074598864150186,minimal,0.6632445036070133
ENV_0458,dust_particles,mechanical_recycling,14.427720261095025,3.7842911556170375,0.3394731216380979,0.2795829076314838,0.8766262146438325,0.8151306925753026,B,0.9612631513233002,low,0.6724418939969234,0.883469030506114,significant,0.8047378985043592
ENV_0459,zinc_scrap,magnetic_separation,19.742943575519817,6.291284609177789,41.51483191558429,0.41219508016195144,0.5728044048976265,0.4542309378668332,B,0.9523480933725162,low,0.6008369967356179,0.45287919287699485,moderate,0.5644185894418242
ENV_0460,slag,thermal_treatment,0.2627464608083842,2.025866207298882,88.91344554440239,0.3927320194723717,0.7814619719768898,0.8821284293527588,B,0.5708127263859147,medium,0.517728350744073,0.8838003336711036,minimal,0.7642508365218351
ENV_0461,steel_scrap,pyrometallurgy,9.474770235562488,7.451791431069306,35.71490862281843,0.2237259629918202,0.9375111850335246,0.4770176248429319,B,0.8200455972503312,high,0.5584084255326958,0.8975608026253017,minimal,0.6171122569966309
ENV_0462,copper_scrap,mechanical_recycling,10.159181537058988,3.6757042605669232,61.865113149599495,0.19712640390323732,0.6694452006914183,0.645478407384591,B,0.8707819502967606,high,0.4310083270910351,0.7733642176588282,moderate,0.6938145039266881
ENV_0463,copper_scrap,thermal_treatment,11.771116987106545,7.691858689065186,90.38708928978988,0.3227988195779903,0.7172858519058067,0.3424483569440755,A,0.11807328166385522,medium,0.10613794595781495,0.5890726814778396,minimal,0.3765343226213726
ENV_0464,slag,thermal_treatment,17.219327698477446,9.959790172173651,66.52073714100074,0.2519541545516424,0.5059567802645186,0.7692209712755007,B,0.37345963173473185,medium,0.02005814190737967,0.25310399930122085,minimal,0.38152944951619255
ENV_0465,lead_scrap,direct_reuse,1.1917196317352678,0.7257594249631292,78.14635632294583,0.39205189782916555,0.6838791512030492,0.24108172157473895,B,0.2583616955230521,medium,0.09055388720952094,0.5328379546247408,minimal,0.5832796460315791
ENV_0466,steel_scrap,pyrometallurgy,19.976856825235096,0.24460413521720245,42.89100950314119,0.327430791619733,0.8774474304293922,0.7066383424518093,A,0.9924219896886051,high,0.07634120068621586,0.8988462384344684,moderate,0.8957081715003844
ENV_0467,slag,electrometallurgy,2.363323480334634,5.072969218811636,74.07122981914588,0.08745197273409355,0.8106688528711239,0.31054859803715473,C,0.56727303032331,medium,0.7915181467317436,0.2414677614219027,moderate,0.5665759049690811
ENV_0468,iron_ore_tailings,pyrometallurgy,3.7944657343706187,8.006873171885763,82.69260704253043,0.03470548294118508,0.973868495230733,0.34936959470155654,B,0.6795546705968385,medium,0.14688560791509603,0.8390678305072501,moderate,0.557739206472326
ENV_0469,iron_ore_tailings,thermal_treatment,5.933333667240721,6.214680969982521,87.45290329607285,0.18903636657439857,0.6819544757691502,0.8241324466543243,C,0.9787920622518239,low,0.5755930848552786,0.36544311034220833,minimal,0.6787308154124991
ENV_0470,copper_scrap,direct_reuse,19.63128071181916,6.843665410106868,42.929203120162164,0.2976043210193037,0.6018264886328948,0.2586155440936486,A,0.9027142371387096,low,0.12681190110655366,0.46041807600017554,moderate,0.507503940533134
ENV_0471,dust_particles,mechanical_recycling,6.048966708252406,8.728837050994384,50.547405247041844,0.1101267234862515,0.9662625612929299,0.21399709201224554,A,0.6993928349980643,medium,0.35742827095953356,0.572287705778685,moderate,0.5106916422601093
ENV_0472,lead_scrap,magnetic_separation,1.0775165036556151,3.833538247433628,58.255509166082604,0.34732287518772914,0.5795266932271264,0.7131868569835207,B,0.8428939515399615,low,0.47382514849395196,0.6275497125747684,moderate,0.6700680222498255
ENV_0473,zinc_scrap,hydrometallurgy,18.03821343456445,9.228513183749008,59.405361551183944,0.3871427122984662,0.632952283465518,0.5645176900214388,A+,0.7898845837262917,high,0.5806497339656395,0.1835995040323174,minimal,0.4839107442767313
ENV_0474,copper_scrap,thermal_treatment,8.317242046429692,9.161803265392397,15.043693771597797,0.39000331037322433,0.9645461885316348,0.40921574910286107,C,0.8974614108209216,high,0.17079356887083544,0.3471023739438597,minimal,0.5758451905824751
ENV_0475,zinc_scrap,magnetic_separation,2.530792335400582,4.936647133718824,9.138610264484576,0.1479446810219822,0.9391583654606063,0.5737983864975447,A+,0.4179141267924438,medium,0.5025305580472352,0.5767697948926692,minimal,0.6319905982846148
ENV_0476,dust_particles,electrometallurgy,4.35643411285368,0.4787032034042489,65.1619502304215,0.22144362954743627,0.9801018386593943,0.725630406382045,A,0.9829582528285414,high,0.04870647619333477,0.5699414473723384,moderate,0.921387187337808
ENV_0477,lead_scrap,biometallurgy,11.597189534253536,5.964425472186576,3.2881699283242414,0.04572582076209221,0.590140403908266,0.731046596054792,B,0.18176098698322019,medium,0.6478117262484411,0.11396906782791101,minimal,0.48067087361448496
ENV_0478,zinc_scrap,magnetic_separation,17.566451881587852,0.9004443680839036,41.505342741310194,0.16986223739545372,0.6540567652395901,0.5667948507163694,B,0.8354010898699061,low,0.36788370261438924,0.2120900865051385,moderate,0.7496428866466149
ENV_0479,aluminum_scrap,chemical_treatment,10.682430184457136,6.844982979860051,13.696597287705808,0.11077760692717939,0.8878839072812629,0.41703125906014893,B,0.7416328970825087,low,0.15631525206667468,0.23371737260549796,minimal,0.5927485140171088
ENV_0480,zinc_scrap,biometallurgy,9.076617499729787,1.1892982757091524,10.774322645100984,0.37764799340165406,0.7460004672416908,0.7486103614760167,B,0.9491133867934191,medium,0.790609444044649,0.7304295016250938,minimal,0.8276659415551199
ENV_0481,aluminum_scrap,chemical_treatment,19.867025154692232,2.708305215186083,15.053878891428164,0.003241323643511917,0.7796021407809443,0.6392520862890652,A,0.5707206981744628,low,0.4837723242481962,0.24407153655783428,minimal,0.6946260426714064
ENV_0482,zinc_scrap,magnetic_separation,4.265640216881748,7.675649048874431,59.49042940190566,0.48788151795129914,0.6332418810582737,0.2571563228089133,A,0.33514284271467876,low,0.23910100031150697,0.10210121330192151,minimal,0.37816292595596757
ENV_0483,zinc_scrap,direct_reuse,6.80824041650552,5.164527832482251,34.62960858084177,0.1980889396370524,0.9666989620998777,0.8017075635230646,A+,0.2447680805642758,low,0.026532782827890334,0.6915446320828242,minimal,0.6443689824729639
ENV_0484,slag,pyrometallurgy,5.671611058272201,3.0215021754038767,58.19296188836153,0.21817233676205378,0.8037725458502651,0.8990139492740323,A,0.5601037612964408,low,0.357367926985868,0.295320970943295,minimal,0.7423102406070579
ENV_0485,dust_particles,mechanical_recycling,7.947252074876097,2.0544079504314503,59.29700428833674,0.10746949040649262,0.6259450550782026,0.6665804737669978,B,0.5209886194476261,medium,0.2612744547811902,0.3962671031433021,minimal,0.663665096653442
ENV_0486,iron_ore_tailings,magnetic_separation,17.608092314292566,8.126121725702285,74.1099268248634,0.256965986805962,0.9630273118262102,0.8254627481731569,B,0.6483866685288231,medium,0.4686292076665285,0.2875615878702254,moderate,0.6398944251171905
ENV_0487,zinc_scrap,magnetic_separation,11.46606907402587,0.6609347246474668,82.51588030664972,0.43005337877850947,0.5405021155582459,0.9483396404358801,B,0.29847183878349837,low,0.6686368216996313,0.8813782125923446,minimal,0.6916848887719254
ENV_0488,lead_scrap,electrometallurgy,14.454122819504773,5.426463904636485,53.48036751859447,0.38144829124942903,0.6579261774136881,0.3415925466963782,A,0.80511748831634,medium,0.40473533417968366,0.6482622463507652,moderate,0.5639259430875555
ENV_0489,zinc_scrap,direct_reuse,0.2164844009879084,3.6518784602320653,5.30284903828639,0.10114832510360908,0.6051685847649363,0.7728576499692437,A,0.05095568917062565,low,0.5398554628187232,0.4277387388270178,minimal,0.5367568894504928
ENV_0490,slag,magnetic_separation,10.378101956173772,7.373832627574335,55.27036359071604,0.40236474597916205,0.8096108378519362,0.9007998062426115,A+,0.9504892440692759,medium,0.1544593545712723,0.8597950023009667,minimal,0.6919260825907283
ENV_0491,iron_ore_tailings,pyrometallurgy,11.939138746486035,7.471532866318799,65.28869703220202,0.36577784701155874,0.827017284466859,0.6460809967000551,B,0.9655271104392313,low,0.31214751675648644,0.6183649434552576,significant,0.646280820778351
ENV_0492,zinc_scrap,chemical_treatment,6.698677756411682,9.10842325550798,46.34953603553878,0.18283866980677013,0.8076531823169224,0.8581470183093585,B,0.5661356918503607,medium,0.3893437433514393,0.24826673756848472,minimal,0.5538997990617812
ENV_0493,nickel_scrap,biometallurgy,7.274083567121633,0.2911535593978972,32.13612280480129,0.09577045119282725,0.952057433587345,0.8201969186498095,A,0.5763952930697616,low,0.268468602046914,0.7302688470316605,minimal,0.8562010656381807
ENV_0494,copper_scrap,thermal_treatment,17.200534007586914,0.15708352805947118,80.11342840619311,0.22155439531793733,0.7880030775194546,0.24627666887078473,A,0.0010603676395019024,low,0.4976884313920824,0.7579140796617982,minimal,0.5811558247161096
ENV_0495,iron_ore_tailings,biometallurgy,10.91091284467244,0.40409146406443897,70.54647500379303,0.016328632798971864,0.9537469354042806,0.6747459154922746,B,0.9165960521295382,medium,0.03579887652277591,0.890693664819572,significant,0.8922697302237135
ENV_0496,aluminum_scrap,pyrometallurgy,9.456649196184157,8.240266573295054,49.66893253736034,0.4475008810606495,0.7375566882547875,0.3530091678725594,A+,0.10673968007935597,low,0.12593737738433772,0.8235427403807148,minimal,0.36600877886796773
ENV_0497,lead_scrap,mechanical_recycling,0.6602725032144425,0.16065555663691128,41.21693219066819,0.32139311812627486,0.7268038743344006,0.7839328751086536,B,0.9363858226551216,medium,0.18405555635951185,0.2855282679388152,moderate,0.8572852351539679
ENV_0498,copper_scrap,chemical_treatment,13.965810445617048,2.3233868906819444,40.712785907222354,0.39265000971723457,0.7929011414462845,0.4950583208139807,B,0.680272107920262,low,0.747235980016809,0.6604653187456697,minimal,0.7032348214602756
ENV_0499,zinc_scrap,mechanical_recycling,4.540237050935133,7.134172517860344,96.04319874727119,0.0768560812113536,0.525196776692703,0.47722961144598064,A,0.3802636715418053,high,0.6774339921452646,0.24830825012673385,minimal,0.41503251406955777
ENV_0500,copper_scrap,magnetic_separation,6.4801217047895525,7.779864037348007,92.55465547799366,0.11932145947093066,0.9240368804383722,0.37817330364224666,B,0.25823229826316074,low,0.31477510779904433,0.8971405465625524,minimal,0.4710962633921529
ENV_0501,copper_scrap,electrometallurgy,8.403988121902739,8.355628313583583,2.8456020162187867,0.015009593105612215,0.597763796842734,0.7638084072855738,A+,0.18216399406126915,low,0.4494632601422279,0.7836485828441475,significant,0.4178547699146813
ENV_0502,aluminum_scrap,pyrometallurgy,12.925860585234107,8.547304992836771,43.71716435527301,0.4737443364765261,0.9412903386930684,0.9460385210053779,C,0.21201199676602722,low,0.2760720301284231,0.7999747656193706,moderate,0.5575780553770984
ENV_0503,slag,direct_reuse,12.281576812725918,5.209276195993425,53.927183216151555,0.161514763194821,0.5744855366096029,0.6364414483263203,A,0.9441313445911104,low,0.6301771103385492,0.36855082545391815,significant,0.6321819336865643
ENV_0504,copper_scrap,hydrometallurgy,15.945819827016924,7.381460427281954,65.19249907529607,0.42468047338434645,0.9031775147998587,0.5896028044890844,C,0.6267368851563809,high,0.2947174823861727,0.5122899569670442,significant,0.5927773795505921
ENV_0505,zinc_scrap,biometallurgy,6.752583683968734,1.422881114824851,0.2702174516790754,0.24642927217191252,0.9644568722491629,0.7222983600987428,A,0.1578742275758095,medium,0.6145380434202797,0.8075620259652301,significant,0.7226851457649137
ENV_0506,nickel_scrap,biometallurgy,18.356731670377428,3.294617393196018,88.18414403541934,0.34558238049217127,0.534153265281464,0.6988084042965023,B,0.012589485491655505,low,0.14682946319742393,0.3352437455214031,significant,0.5036870357461902
ENV_0507,dust_particles,pyrometallurgy,8.275823410764207,8.617726125891727,40.48541558948002,0.220426267021679,0.7315828257634803,0.7778916442779663,C,0.04578603295795669,medium,0.4891203744888098,0.791472625919699,moderate,0.42567859939947694
ENV_0508,copper_scrap,biometallurgy,12.660007868672668,3.7610294863723768,96.74561824797414,0.23756364310906547,0.7635160672782532,0.3351790611602677,B,0.8566168896367125,medium,0.3468069922194471,0.2529308136834373,minimal,0.6545831257517007
ENV_0509,zinc_scrap,mechanical_recycling,2.6059824875553317,6.226732218453324,66.96276057438166,0.24860721737477956,0.6490526702701097,0.8904104625318896,A+,0.18038182373678024,low,0.4955124767785497,0.8271137443921013,minimal,0.5220722917811672
